78;0;1572.00;10.22;1642.00;0.00;0.40
79;0;2610.00;12.62;1820.00;0.00;0.56
80;0;2475.00;11.70;705.00;0.00;0.36
81;0;2564.00;12.85;182.00;0.00;0.36
82;0;2982.00;10.07;1034.00;0.00;0.28
83;0;2978.00;14.12;1494.00;0.00;0.32
84;0;2789.00;11.85;1205.00;0.00;0.36
85;0;1716.00;11.72;1782.00;0.00;0.48
86;0;2274.00;12.27;562.00;0.00;0.36
87;0;2566.00;12.57;1088.00;0.00;0.36
88;0;2861.00;12.12;319.00;0.00;0.40
89;0;2543.00;10.67;1862.00;0.00;0.56
90;0;2210.00;10.17;1137.00;0.00;0.32
91;0;2708.00;12.95;477.00;0.00;0.40
92;0;3269.00;10.10;1587.00;0.00;0.40
93;0;3584.00;10.32;1165.00;0.00;0.28
94;0;2100.00;11.47;190.00;0.00;0.56
95;0;3477.00;11.52;1909.00;0.00;0.44
96;0;3205.00;11.07;1403.00;0.00;0.28
97;0;3024.00;10.17;210.00;0.00;0.52
98;0;2520.00;10.92;348.00;0.00;0.40
99;0;2057.00;10.62;127.00;0.00;0.56
100;0;2816.00;11.47;1398.00;0.00;0.24
101;0;2154.00;12.00;192.00;0.00;0.52
102;0;2860.00;12.95;470.00;0.00;0.36
103;0;2443.00;10.05;85.00;0.00;0.36
104;0;2200.00;12.12;612.00;0.00;0.40
105;0;2832.00;11.40;1874.00;0.00;0.56
106;0;2151.00;11.32;1231.00;0.00;0.24
107;0;2926.00;12.92;1380.00;0.00;0.28
108;0;1569.00;10.65;1773.00;0.00;0.48
109;0;2210.00;12.40;1361.00;0.00;0.32
110;0;2010.00;13.82;1598.00;0.00;0.40
111;0;2933.00;10.65;698.00;0.00;0.32
112;0;2902.00;10.40;1800.00;0.00;0.44
113;0;2840.00;14.10;1646.00;0.00;0.36
114;0;2547.00;10.85;1590.00;0.00;0.40
115;0;3793.00;12.00;1895.00;0.00;0.56
116;0;3389.00;9.97;1473.00;0.00;0.36
117;0;2531.00;14.17;653.00;0.00;0.28
118;0;2074.00;13.00;276.00;0.00;0.48
119;0;2995.00;12.97;1362.00;0.00;0.28
120;0;3416.00;11.50;1889.00;0.00;0.72
121;0;2302.00;13.85;1267.00;0.00;0.28
122;0;2527.00;13.22;1113.00;0.00;0.32
123;0;3844.00;11.52;1765.00;0.00;0.48
124;0;2229.00;10.97;1859.00;0.00;0.48
125;0;3374.00;12.70;1560.00;0.00;0.40
126;0;3247.00;11.72;1902.00;0.00;0.60
127;0;2554.00;13.22;630.00;0.00;0.36
128;0;3272.00;13.22;1656.00;0.00;0.40
129;0;1924.00;10.97;1483.00;0.00;0.36
130;0;2563.00;12.70;1242.00;0.00;0.32
131;0;2812.00;12.67;1269.00;0.00;0.28
132;0;1553.00;10.65;1824.00;0.00;0.44
133;0;2999.00;11.72;1334.00;0.00;0.36
134;0;2295.00;13.67;219.00;0.00;0.44
135;0;3498.00;11.92;1961.00;0.00;0.64
136;0;2460.00;12.65;1604.00;0.00;0.40
137;0;3459.00;12.97;1911.00;0.00;0.40
138;0;2871.00;13.25;1153.00;0.00;0.32
139;0;3738.00;11.95;1952.00;0.00;0.72
140;0;2150.00;13.12;1807.00;0.00;0.40
141;0;2140.00;12.67;491.00;0.00;0.32
142;0;2128.00;11.77;1482.00;0.00;0.36
143;0;3384.00;11.72;1527.00;0.00;0.32
144;0;2227.00;11.70;1394.00;0.00;0.36
145;0;3449.00;10.40;1296.00;0.00;0.28
146;0;2832.00;17.22;176.00;0.00;0.44
147;0;3292.00;14.15;1722.00;0.00;0.40
148;0;2682.00;10.65;994.00;0.00;0.28
149;0;3386.00;9.95;1734.00;0.00;0.36
150;0;2896.00;10.90;1763.00;0.00;0.56
151;0;2850.00;12.70;1546.00;0.00;0.36
152;0;2904.00;10.90;1863.00;0.00;0.52
153;0;2567.00;11.70;1197.00;0.00;0.28
154;0;2138.00;11.60;306.00;0.00;0.48
155;0;2836.00;12.20;676.00;0.00;0.32
156;0;2200.00;12.82;1765.00;0.00;0.44
157;0;2757.00;10.77;1481.00;0.00;0.36
158;0;2200.00;12.52;1278.00;0.00;0.28
159;0;3698.00;11.05;1734.00;0.00;0.40
160;0;3642.00;11.77;1909.00;0.00;0.60
161;0;3526.00;10.67;1861.00;0.00;0.52
162;0;2817.00;11.70;1116.00;0.00;0.28
163;0;3467.00;12.02;1787.00;0.00;0.40
164;0;1931.00;13.25;1558.00;0.00;0.40
165;0;2602.00;12.95;1213.00;0.00;0.32
166;0;2731.00;11.90;460.00;0.00;0.40
167;0;2575.00;13.30;307.00;0.00;0.40
168;0;2405.00;11.17;1098.00;0.00;0.28
169;0;2060.00;14.12;1709.00;0.00;0.48
170;0;2661.00;11.82;1783.00;0.00;0.56
171;0;2673.00;13.17;469.00;0.00;0.44
172;0;2054.00;9.97;1871.00;0.00;0.44
173;0;2601.00;12.45;1850.00;0.00;0.52
174;0;2501.00;10.30;1889.00;0.00;0.52
175;0;2200.00;11.40;1403.00;0.00;0.36
176;0;3009.00;9.87;103.00;0.00;0.36
177;0;3706.00;15.50;1831.00;0.00;0.48
178;0;3340.00;14.17;1755.00;0.00;0.60
179;0;3021.00;10.50;346.00;0.00;0.48
180;0;2446.00;10.62;791.00;0.00;0.20
181;0;2820.00;10.90;436.00;0.00;0.40
182;0;2880.00;13.90;1191.00;0.00;0.32
183;0;2850.00;11.87;1390.00;0.00;0.32
184;0;2555.00;13.60;1155.00;0.00;0.32
185;0;2229.00;12.25;158.00;0.00;0.52
186;0;2392.00;10.45;1893.00;0.00;0.60
187;0;3588.00;10.55;1547.00;0.00;0.52
188;0;3566.00;12.70;1851.00;0.00;0.48
189;0;3355.00;10.80;1457.00;0.00;0.32
190;0;2016.00;11.50;300.00;0.00;0.48
191;0;3556.00;10.50;1515.00;0.00;0.32
192;0;2847.00;10.92;761.00;0.00;0.24
193;0;2239.00;10.60;1841.00;0.00;0.52
194;0;2710.00;11.80;1839.00;0.00;0.44
195;0;2695.00;14.50;270.00;0.00;0.52
196;0;2972.00;10.42;1097.00;0.00;0.32
197;0;2900.00;12.80;601.00;0.00;0.40
198;0;2884.00;12.60;1658.00;0.00;0.48
199;0;2507.00;12.80;202.00;0.00;0.60
200;0;2539.00;12.52;226.00;0.00;0.44
201;0;3488.00;11.92;1708.00;0.00;0.56
202;0;2305.00;14.12;243.00;0.00;0.40
203;0;2031.00;12.82;1547.00;0.00;0.40
204;0;1609.00;10.27;1738.00;0.00;0.48
205;0;3083.00;11.80;1361.00;0.00;0.28
206;0;2524.00;12.45;148.00;0.00;0.52
207;0;2654.00;10.60;1662.00;0.00;0.48
208;0;3482.00;12.20;1756.00;0.00;0.44
209;0;2262.00;10.37;724.00;0.00;0.28
210;0;3306.00;10.25;1136.00;0.00;0.24
211;0;3834.00;11.02;1984.00;0.00;0.64
212;0;2611.00;12.90;1289.00;0.00;0.32
213;0;2765.00;12.70;1320.00;0.00;0.32
214;0;2226.00;9.85;1017.00;0.00;0.32
215;0;1997.00;10.15;210.00;0.00;0.52
216;0;3084.00;10.17;1926.00;0.00;0.44
217;0;2792.00;11.92;234.00;0.00;0.52
218;0;2337.00;10.00;810.00;0.00;0.20
219;0;3339.00;9.92;1658.00;0.00;0.48
220;0;2237.00;11.07;1401.00;0.00;0.40
221;0;2778.00;13.65;1333.00;0.00;0.36
222;0;1918.00;13.75;1607.00;0.00;0.36
223;0;1924.00;11.07;1843.00;0.00;0.56
224;0;2636.00;12.60;545.00;0.00;0.40
225;0;2390.00;11.15;164.00;0.00;0.56
226;0;2650.00;9.80;823.00;0.00;0.28
227;0;2714.00;11.10;1673.00;0.00;0.40
228;0;3291.00;14.00;1774.00;0.00;0.40
229;0;1652.00;10.85;1869.00;0.00;0.48
230;0;2636.00;12.00;1345.00;0.00;0.32
231;0;2022.00;11.90;1686.00;0.00;0.44
232;0;2655.00;13.50;498.00;0.00;0.36
233;0;3004.00;13.55;1519.00;0.00;0.32
234;0;2694.00;10.47;185.00;0.00;0.56
235;0;2102.00;13.65;1709.00;0.00;0.44
236;0;2707.00;11.05;1518.00;0.00;0.40
237;0;2761.00;11.60;1542.00;0.00;0.28
238;0;3311.00;12.05;1807.00;0.00;0.40
239;0;1811.00;10.70;1808.00;0.00;0.60
240;0;2721.00;10.87;417.00;0.00;0.44
241;0;2467.00;11.52;1875.00;0.00;0.48
242;0;2798.00;12.10;1389.00;0.00;0.32
243;0;2695.00;13.50;1124.00;0.00;0.32
244;0;2298.00;11.90;1068.00;0.00;0.24
245;0;2339.00;10.95;1634.00;0.00;0.36
246;0;2652.00;10.47;1551.00;0.00;0.36
247;0;2413.00;12.57;518.00;0.00;0.36
248;0;2240.00;10.95;1166.00;0.00;0.28
249;0;2624.00;10.90;1712.00;0.00;0.40
250;0;3025.00;13.60;409.00;0.00;0.40
251;0;1979.00;11.85;1568.00;0.00;0.32
252;0;3044.00;11.52;1665.00;0.00;0.44
253;0;3353.00;10.02;1372.00;0.00;0.32
254;0;2915.00;11.95;157.00;0.00;0.56
255;0;2935.00;10.25;1906.00;0.00;0.32
256;0;2311.00;12.80;1862.00;0.00;0.44
257;0;1808.00;10.60;1874.00;0.00;0.52
258;0;3079.00;10.87;1741.00;0.00;0.48
259;0;3115.00;12.92;1641.00;0.00;0.52
260;0;3600.00;12.80;1660.00;0.00;0.44
261;0;2486.00;12.50;1832.00;0.00;0.56
262;0;3774.00;9.95;1723.00;0.00;0.48
263;0;2348.00;12.42;1706.00;0.00;0.44
264;0;2344.00;13.77;1418.00;0.00;0.40
265;0;2142.00;12.65;1725.00;0.00;0.36
266;0;3673.00;11.47;1620.00;0.00;0.36
267;0;2858.00;11.90;1812.00;0.00;0.48
268;0;2744.00;11.12;1015.00;0.00;0.32
269;0;2491.00;10.65;998.00;0.00;0.32
270;0;2863.00;18.22;245.00;0.00;0.40
271;0;2113.00;13.32;1565.00;0.00;0.40
272;0;1826.00;9.95;1536.00;0.00;0.36
273;0;2804.00;12.57;1737.00;0.00;0.44
274;0;2080.00;10.97;1858.00;0.00;0.48
275;0;2669.00;12.32;227.00;0.00;0.44
276;0;3383.00;12.95;1542.00;0.00;0.40
277;0;2425.00;12.10;1600.00;0.00;0.44
278;0;2485.00;13.02;653.00;0.00;0.36
279;0;2842.00;10.90;638.00;0.00;0.40
280;0;2734.00;13.02;631.00;0.00;0.32
281;0;2867.00;11.55;588.00;0.00;0.32
282;0;2312.00;12.97;1213.00;0.00;0.44
283;0;2232.00;12.32;1314.00;0.00;0.24
284;0;2697.00;11.57;1534.00;0.00;0.40
285;0;2273.00;11.75;157.00;0.00;0.44
286;0;2347.00;12.57;580.00;0.00;0.32
287;0;2474.00;12.60;1232.00;0.00;0.32
288;0;3008.00;12.10;1237.00;0.00;0.28
289;0;2823.00;12.65;1684.00;0.00;0.44
290;0;2285.00;13.37;1299.00;0.00;0.32
291;0;2772.00;11.15;1519.00;0.00;0.36
292;0;2207.00;13.77;198.00;0.00;0.52
293;0;2778.00;11.77;1688.00;0.00;0.36
294;0;2600.00;10.92;671.00;0.00;0.40
295;0;2338.00;12.75;1238.00;0.00;0.28
296;0;2391.00;10.52;525.00;0.00;0.36
297;0;2192.00;13.47;1517.00;0.00;0.36
298;0;2224.00;12.75;244.00;0.00;0.56
299;0;3827.00;11.85;1833.00;0.00;0.44
300;0;2134.00;11.07;328.00;0.00;0.44
301;0;2601.00;12.47;1788.00;0.00;0.52
302;0;3859.00;10.25;1892.00;0.00;0.56
303;0;2066.00;10.52;546.00;0.00;0.36
304;0;3307.00;11.67;1536.00;0.00;0.36
305;0;3302.00;10.50;1261.00;0.00;0.28
306;0;2554.00;11.15;587.00;0.00;0.36
307;0;3605.00;10.05;1129.00;0.00;0.36
308;0;2447.00;12.42;1693.00;0.00;0.52
309;0;2477.00;11.12;722.00;0.00;0.36
310;0;2521.00;10.27;990.00;0.00;0.32
311;0;2231.00;12.30;419.00;0.00;0.16
312;0;2607.00;10.80;1386.00;0.00;0.36
313;0;3662.00;11.95;1678.00;0.00;0.40
314;0;3325.00;11.42;1320.00;0.00;0.36
315;0;1924.00;10.57;1891.00;0.00;0.56
316;0;2071.00;12.17;372.00;0.00;0.44
317;0;2688.00;14.00;644.00;0.00;0.32
318;0;3062.00;12.47;1572.00;0.00;0.40
319;0;2724.00;11.60;241.00;0.00;0.48
320;0;2205.00;13.37;217.00;0.00;0.48
321;0;2550.00;11.62;259.00;0.00;0.52
322;0;3495.00;11.67;1726.00;0.00;0.28
323;0;2663.00;12.50;1032.00;0.00;0.28
324;0;2997.00;10.50;1105.00;0.00;0.28
325;0;3008.00;12.35;379.00;0.00;0.40
326;0;2278.00;13.37;1282.00;0.00;0.28
327;0;2545.00;11.10;1535.00;0.00;0.32
328;0;3106.00;9.97;1138.00;0.00;0.28
329;0;3804.00;10.75;1742.00;0.00;0.44
330;0;2200.00;10.67;1122.00;0.00;0.28
331;0;2469.00;9.92;367.00;0.00;0.32
332;0;2293.00;11.02;1478.00;0.00;0.36
333;0;2982.00;10.00;1047.00;0.00;0.28
334;0;2969.00;12.45;1778.00;0.00;0.52
335;0;2161.00;14.17;1644.00;0.00;0.40
336;0;2420.00;11.50;242.00;0.00;0.56
337;0;2801.00;11.72;1689.00;0.00;0.44
338;0;2371.00;10.15;1288.00;0.00;0.36
339;0;2640.00;12.17;1240.00;0.00;0.32
340;0;3201.00;10.00;1677.00;0.00;0.48
341;0;3373.00;9.97;1020.00;0.00;0.32
342;0;2564.00;11.17;243.00;0.00;0.52
343;0;2376.00;12.25;1439.00;0.00;0.32
344;0;3426.00;11.47;1817.00;0.00;0.52
345;0;3803.00;9.90;1689.00;0.00;0.40
346;0;2472.00;10.97;116.00;0.00;0.56
347;0;2911.00;12.55;649.00;0.00;0.32
348;0;3122.00;10.00;1153.00;0.00;0.28
349;0;3799.00;11.67;1864.00;0.00;0.60
350;0;2274.00;11.42;1872.00;0.00;0.48
351;0;2663.00;12.60;1244.00;0.00;0.32
352;0;2190.00;11.00;138.00;0.00;0.60
353;0;2935.00;12.60;1502.00;0.00;0.40
354;0;2159.00;11.62;587.00;0.00;0.36
355;0;3567.00;10.45;1595.00;0.00;0.44
356;0;2680.00;11.12;1574.00;0.00;0.32
357;0;2042.00;10.75;141.00;0.00;0.56
358;0;2774.00;11.07;1488.00;0.00;0.36
359;0;3072.00;10.55;1881.00;0.00;0.56
360;0;2285.00;9.85;701.00;0.00;0.36
361;0;2588.00;12.95;1687.00;0.00;0.52
362;0;3357.00;10.70;1182.00;0.00;0.36
363;0;2880.00;11.25;330.00;0.00;0.48
364;0;3236.00;12.30;1467.00;0.00;0.36
365;0;2550.00;13.07;192.00;0.00;0.44
366;0;2559.00;12.07;430.00;0.00;0.48
367;0;1547.00;10.17;1669.00;0.00;0.44
368;0;2657.00;10.57;1455.00;0.00;0.32
369;0;2825.00;12.92;539.00;0.00;0.44
370;0;2310.00;11.00;1630.00;0.00;0.36
371;0;2208.00;11.40;1854.00;0.00;0.48
372;0;3152.00;12.02;1267.00;0.00;0.32
373;0;1639.00;9.90;1809.00;0.00;0.48
374;0;3628.00;12.70;1641.00;0.00;0.44
375;0;2528.00;12.75;423.00;0.00;0.36
376;0;3033.00;12.45;1233.00;0.00;0.32
377;0;2200.00;11.10;795.00;0.00;0.32
378;0;2501.00;10.60;1422.00;0.00;0.36
379;0;1950.00;10.67;1473.00;0.00;0.28
380;0;3641.00;10.80;1612.00;0.00;0.36
381;0;3475.00;11.82;1049.00;0.00;0.32
382;0;3531.00;11.75;1831.00;0.00;0.40
383;0;2878.00;14.07;397.00;0.00;0.44
384;0;2519.00;11.30;1363.00;0.00;0.32
385;0;2389.00;11.10;773.00;0.00;0.32
386;0;2734.00;12.57;1389.00;0.00;0.32
387;0;1698.00;10.65;1693.00;0.00;0.44
388;0;2449.00;11.37;1111.00;0.00;0.32
389;0;2112.00;13.07;1752.00;0.00;0.56
390;0;2977.00;10.82;731.00;0.00;0.32
391;0;2291.00;13.70;502.00;0.00;0.40
392;0;2431.00;12.00;1502.00;0.00;0.36
393;0;2025.00;11.57;378.00;0.00;0.44
394;0;2650.00;10.27;1439.00;0.00;0.40
395;0;2292.00;12.70;545.00;0.00;0.32
396;0;2757.00;12.00;201.00;0.00;0.48
397;0;2117.00;12.92;1830.00;0.00;0.48
398;0;1668.00;10.32;1727.00;0.00;0.48
399;0;2459.00;11.72;1067.00;0.00;0.32
400;0;2502.00;12.70;1238.00;0.00;0.36
401;0;2542.00;13.95;1133.00;0.00;0.32
402;0;2082.00;12.95;289.00;0.00;0.40
403;0;2528.00;13.57;1082.00;0.00;0.28
404;0;2993.00;10.02;1016.00;0.00;0.28
405;0;2814.00;10.42;1445.00;0.00;0.36
406;0;2898.00;11.95;1388.00;0.00;0.32
407;0;1783.00;13.50;1738.00;0.00;0.44
408;0;2930.00;12.52;292.00;0.00;0.44
409;0;2835.00;14.00;1158.00;0.00;0.36
410;0;1892.00;12.72;1645.00;0.00;0.40
411;0;3136.00;11.27;1655.00;0.00;0.40
412;0;2439.00;10.55;1057.00;0.00;0.32
413;0;2473.00;11.60;217.00;0.00;0.44
414;0;2937.00;13.47;1242.00;0.00;0.28
415;0;2606.00;11.47;1198.00;0.00;0.28
416;0;3271.00;12.52;1896.00;0.00;0.56
417;0;2750.00;10.32;434.00;0.00;0.36
418;0;2701.00;11.00;1697.00;0.00;0.44
419;0;1914.00;13.10;1758.00;0.00;0.56
420;0;2345.00;12.12;1331.00;0.00;0.36
421;0;3020.00;12.35;1631.00;0.00;0.40
422;0;3319.00;10.17;1386.00;0.00;0.32
423;0;2339.00;11.20;1880.00;0.00;0.48
424;0;2567.00;11.82;567.00;0.00;0.32
425;0;2155.00;11.77;1276.00;0.00;0.24
426;0;2001.00;11.87;282.00;0.00;0.56
427;0;2089.00;10.12;1294.00;0.00;0.28
428;0;2481.00;13.27;286.00;0.00;0.48
429;0;2171.00;11.95;593.00;0.00;0.36
430;0;2847.00;12.72;511.00;0.00;0.40
431;0;2650.00;11.50;1340.00;0.00;0.40
432;0;3005.00;11.47;1287.00;0.00;0.32
433;0;2339.00;9.85;718.00;0.00;0.32
434;0;3307.00;11.50;1321.00;0.00;0.32
435;0;2503.00;12.75;1089.00;0.00;0.32
436;0;2831.00;10.20;985.00;0.00;0.28
437;0;3504.00;11.37;1589.00;0.00;0.32
438;0;2616.00;15.70;427.00;0.00;0.40
439;0;2698.00;11.70;360.00;0.00;0.20
440;0;2431.00;11.75;320.00;0.00;0.48
441;0;2952.00;12.35;315.00;0.00;0.48
442;0;2363.00;11.40;1583.00;0.00;0.36
443;0;3378.00;11.52;1807.00;0.00;0.48
444;0;2861.00;14.05;282.00;0.00;0.44
445;0;2867.00;13.75;1346.00;0.00;0.28
446;0;3078.00;10.70;1712.00;0.00;0.36
447;0;2561.00;11.15;1177.00;0.00;0.28
448;0;2029.00;11.90;234.00;0.00;0.44
449;0;2177.00;12.80;1431.00;0.00;0.32
450;0;2698.00;11.92;339.00;0.00;0.48
451;0;2728.00;9.90;797.00;0.00;0.36
452;0;3347.00;9.90;1016.00;0.00;0.28
453;0;2155.00;11.02;602.00;0.00;0.36
454;0;2301.00;13.97;277.00;0.00;0.56
455;0;2449.00;11.12;1520.00;0.00;0.40
456;0;1647.00;10.17;1549.00;0.00;0.36
457;0;3454.00;9.92;1451.00;0.00;0.28
458;0;3482.00;10.60;1099.00;0.00;0.32
459;0;3538.00;11.60;1112.00;0.00;0.32
460;0;2161.00;13.05;1844.00;0.00;0.40
461;0;2377.00;12.55;1363.00;0.00;0.40
462;0;2423.00;11.00;1120.00;0.00;0.28
463;0;2854.00;10.10;67.00;0.00;0.48
464;0;2291.00;9.97;735.00;0.00;0.36
465;0;2443.00;10.82;1085.00;0.00;0.32
466;0;1744.00;10.10;1503.00;0.00;0.36
467;0;1766.00;12.87;1825.00;0.00;0.52
468;0;2583.00;12.32;437.00;0.00;0.40
469;0;2072.00;12.62;318.00;0.00;0.44
470;0;2459.00;11.05;1856.00;0.00;0.56
471;0;2713.00;13.70;650.00;0.00;0.28
472;0;3627.00;10.12;1985.00;0.00;0.48
473;0;3296.00;11.72;1833.00;0.00;0.44
474;0;1932.00;10.27;1398.00;0.00;0.40
475;0;3783.00;12.55;1810.00;0.00;0.44
476;0;2682.00;12.00;1787.00;0.00;0.44
477;0;3090.00;10.70;1203.00;0.00;0.32
478;0;2316.00;11.22;1466.00;0.00;0.36
479;0;2019.00;11.45;335.00;0.00;0.44
480;0;3031.00;12.47;1707.00;0.00;0.44
481;0;3421.00;12.57;1623.00;0.00;0.44
482;0;2708.00;14.27;173.00;0.00;0.48
483;0;2903.00;19.50;216.00;0.00;0.48
484;0;2376.00;10.90;587.00;0.00;0.36
485;0;3538.00;13.12;1815.00;0.00;0.48
486;0;3434.00;11.80;1217.00;0.00;0.36
487;0;3004.00;9.87;1013.00;0.00;0.24
488;0;2681.00;11.87;1536.00;0.00;0.40
489;0;3637.00;12.72;1738.00;0.00;0.44
490;0;2707.00;11.22;696.00;0.00;0.28
491;0;2181.00;12.37;204.00;0.00;0.44
492;0;1699.00;10.82;1637.00;0.00;0.48
493;0;2857.00;10.90;1873.00;0.00;0.52
494;0;1817.00;10.55;1546.00;0.00;0.32
495;0;3306.00;10.20;1185.00;0.00;0.32
496;0;2166.00;11.65;1250.00;0.00;0.36
497;0;2038.00;13.15;294.00;0.00;0.40
498;0;2779.00;9.97;797.00;0.00;0.24
499;0;3385.00;10.00;985.00;0.00;0.20
500;0;2682.00;10.82;1499.00;0.00;0.36
501;0;2123.00;11.65;371.00;0.00;0.48
502;0;2809.00;14.85;349.00;0.00;0.40
503;0;2973.00;13.10;413.00;0.00;0.44
504;0;3078.00;11.75;1505.00;0.00;0.36
505;0;2137.00;13.72;1640.00;0.00;0.40
506;0;3488.00;10.20;1458.00;0.00;0.36
507;0;2958.00;11.72;1648.00;0.00;0.44
508;0;3470.00;11.85;1803.00;0.00;0.48
509;0;2294.00;10.35;1531.00;0.00;0.32
510;0;2875.00;11.15;676.00;0.00;0.44
511;0;3550.00;12.27;1837.00;0.00;0.52
512;0;2837.00;10.10;590.00;0.00;0.40
513;0;2305.00;13.82;1391.00;0.00;0.40
514;0;2229.00;11.95;665.00;0.00;0.32
515;0;1608.00;10.42;1869.00;0.00;0.48
516;0;2481.00;10.72;1519.00;0.00;0.24
517;0;1861.00;11.12;1459.00;0.00;0.32
518;0;3561.00;9.97;1487.00;0.00;0.32
519;0;2874.00;13.52;1095.00;0.00;0.36
520;0;3039.00;10.15;1137.00;0.00;0.28
521;0;2532.00;11.20;103.00;0.00;0.48
522;0;2327.00;13.60;1128.00;0.00;0.32
523;0;2292.00;10.70;99.00;0.00;0.64
524;0;2221.00;10.52;1575.00;0.00;0.44
525;0;2226.00;10.85;1168.00;0.00;0.36
526;0;3154.00;10.85;1439.00;0.00;0.32
527;0;1622.00;10.52;1759.00;0.00;0.44
528;0;3267.00;13.70;1692.00;0.00;0.36
529;0;3056.00;13.85;1786.00;0.00;0.44
530;0;3295.00;13.27;1872.00;0.00;0.48
531;0;3081.00;11.95;1532.00;0.00;0.36
532;0;2523.00;10.22;730.00;0.00;0.28
533;0;2005.00;11.27;433.00;0.00;0.32
534;0;2908.00;11.22;1344.00;0.00;0.32
535;0;3558.00;10.75;1631.00;0.00;0.40
536;0;3773.00;12.45;1905.00;0.00;0.48
537;0;2522.00;11.00;720.00;0.00;0.32
538;0;3893.00;10.17;1869.00;0.00;0.56
539;0;2881.00;12.15;284.00;0.00;0.52
540;0;1834.00;13.10;1706.00;0.00;0.48
541;0;2463.00;10.17;1500.00;0.00;0.24
542;0;1925.00;12.92;1774.00;0.00;0.44
543;0;2072.00;12.17;1417.00;0.00;0.28
544;0;3149.00;11.20;1580.00;0.00;0.40
545;0;3152.00;11.27;1820.00;0.00;0.56
