216;145;160;222;land;true;plains;1
217;246;193;241;land;false;hills;1
218;242;146;174;land;true;plains;1
219;220;238;194;land;false;plains;1
220;245;244;113;land;false;desert;1
221;151;222;228;land;false;plains;1
222;222;130;162;land;false;plains;1
223;143;203;229;land;false;plains;1
224;159;240;195;land;false;forest;1
225;247;245;238;land;false;plains;1
226;179;245;231;land;true;plains;1
227;213;171;221;land;false;desert;1
228;199;221;212;land;false;plains;1
229;207;243;58;land;false;plains;1
230;71;241;231;land;false;plains;1
231;111;174;216;land;false;plains;1
232;232;198;215;land;false;forest;1
233;195;171;173;land;false;plains;1
234;232;244;180;land;false;plains;1
235;80;254;248;land;false;plains;1
236;242;187;183;land;false;desert;1
237;77;247;178;land;false;plains;1
238;225;139;143;land;false;plains;1
239;224;150;236;land;false;plains;1
240;213;106;239;land;false;plains;1
241;253;98;226;land;false;plains;1
242;155;224;229;land;false;desert;1
243;188;237;239;land;false;plains;1
244;151;244;226;land;false;plains;1
245;221;104;187;land;false;plains;1
246;89;212;209;land;false;plains;1
247;177;232;120;land;false;forest;1
248;219;216;203;land;false;plains;1
249;148;237;200;land;false;plains;1
250;215;188;250;land;true;mountain;1
251;237;75;205;land;false;plains;1
252;148;243;238;land;false;plains;1
253;232;211;205;land;true;plains;1
254;142;254;252;land;false;plains;1
255;242;184;210;land;true;plains;1
256;171;236;252;land;false;plains;1
257;186;227;228;land;false;plains;1
258;184;129;248;land;false;plains;1
259;80;214;220;land;false;plains;1
260;193;91;217;land;false;hills;1
261;254;188;203;land;false;plains;1
262;170;98;240;land;false;plains;1
263;199;248;217;land;false;plains;1
264;243;223;68;land;false;desert;1
265;130;231;191;land;false;plains;1
266;224;130;247;land;false;plains;1
267;181;209;193;land;false;plains;1
268;103;176;242;land;false;hills;1
269;226;232;249;land;false;plains;1
270;114;235;157;land;false;mountain;1
271;85;230;243;land;false;plains;1
272;250;159;116;land;false;plains;1
273;141;206;190;land;false;desert;1
274;184;197;216;land;false;plains;1
275;134;184;226;land;false;hills;1
276;198;81;251;land;false;urban;1
277;253;69;229;land;false;plains;1
278;198;219;121;land;false;forest;1
279;61;206;250;land;false;plains;1
280;148;168;214;land;false;plains;1
281;187;253;92;land;false;plains;1
282;149;215;147;land;false;plains;1
283;102;195;245;land;false;plains;1
284;235;183;115;land;false;desert;1
285;253;111;201;land;false;plains;1
286;173;203;247;land;false;forest;1
287;215;151;216;land;false;hills;1
288;194;227;149;land;false;plains;1
289;188;230;113;land;false;desert;1
290;241;253;249;land;false;plains;1
291;246;230;44;land;false;desert;1
292;242;243;210;land;false;plains;1
293;194;162;208;land;false;desert;1
294;205;188;169;land;false;plains;1
295;221;230;212;land;false;plains;1
296;145;236;194;land;false;forest;1
297;237;249;237;land;false;plains;1
298;185;214;191;land;false;plains;1
299;238;155;245;land;false;plains;1
300;229;186;145;land;false;plains;1
301;179;210;248;land;false;plains;1
302;209;146;188;land;false;plains;1
303;237;129;137;land;false;plains;1
304;192;158;230;land;false;plains;1
305;174;250;244;land;false;plains;1
306;133;160;228;land;false;forest;1
307;121;241;233;land;true;plains;1
308;246;201;209;land;false;plains;1
309;232;213;188;land;false;desert;1
310;213;125;207;land;false;plains;1
311;158;164;188;land;false;plains;1
312;192;210;142;land;false;desert;1
313;244;92;217;land;false;plains;1
314;195;221;195;land;false;plains;1
315;229;87;218;land;true;plains;1
316;206;223;221;land;false;plains;1
317;234;151;254;land;false;plains;1
318;248;176;232;land;false;plains;1
319;162;137;208;land;false;hills;1
320;229;144;180;land;false;plains;1
321;173;157;216;land;false;hills;1
322;185;166;221;land;false;plains;1
323;186;138;195;land;false;plains;1
324;244;91;183;land;false;plains;1
325;82;246;201;land;false;plains;1
326;216;190;102;land;false;plains;1
327;162;251;170;land;false;plains;1
328;239;199;233;land;false;plains;1
329;103;227;230;land;false;plains;1
330;253;71;245;land;false;plains;1
331;185;81;247;land;false;plains;1
332;219;75;236;land;false;desert;1
333;187;156;228;land;false;plains;1
334;181;210;227;land;false;plains;1
335;83;224;251;land;false;plains;1
336;192;242;160;land;false;plains;1
337;161;235;183;land;false;desert;1
338;244;129;179;land;false;plains;1
339;219;110;246;land;false;plains;1
340;164;223;183;land;false;plains;1
341;135;198;190;land;false;urban;1
342;221;233;240;land;false;plains;1
343;213;163;180;land;false;plains;1
344;156;231;124;land;false;plains;1
345;232;207;180;land;true;plains;1
346;141;200;163;land;false;jungle;1
347;225;186;152;land;false;plains;1
348;203;165;228;land;false;plains;1
349;187;216;173;land;false;plains;1
350;236;102;251;land;false;plains;1
351;242;249;228;land;false;plains;1
352;207;163;249;land;false;plains;1
353;184;198;211;land;false;plains;1
354;240;248;133;land;false;hills;1
355;202;250;158;land;false;urban;1
356;66;234;252;land;false;plains;1
357;221;87;203;land;false;plains;1
358;216;171;208;land;false;desert;1
359;199;213;114;land;false;plains;1
360;253;180;74;land;false;plains;1
361;170;210;206;land;false;desert;1
362;182;183;239;land;false;plains;1
363;177;132;195;land;false;plains;1
364;211;173;162;land;false;plains;1
365;54;232;220;land;false;plains;1
366;231;217;241;land;false;plains;1
367;158;253;112;land;false;plains;1
368;182;173;185;land;false;desert;1
369;153;243;215;land;false;forest;1
370;88;197;235;land;false;plains;1
371;249;80;179;land;false;plains;1
372;206;234;200;land;false;plains;1
373;135;231;205;land;false;desert;1
374;136;233;210;land;false;hills;1
375;203;199;232;land;false;plains;1
376;203;106;214;land;false;plains;1
377;214;216;105;land;false;plains;1
378;242;254;24;land;false;desert;1
379;162;136;203;land;false;plains;1
380;246;219;122;land;false;plains;1
381;243;116;166;land;false;plains;1
382;169;141;203;land;false;plains;1
383;173;146;207;land;false;plains;1
384;100;228;233;land;false;desert;1
385;117;246;246;land;false;desert;1
386;185;244;80;land;false;desert;1
387;145;193;206;land;false;desert;1
388;212;194;171;land;false;plains;1
389;246;112;237;land;false;plains;1
390;244;162;161;land;false;plains;1
391;118;229;201;land;false;forest;1
392;238;197;158;land;false;plains;1
393;160;208;176;land;false;plains;1
394;245;184;78;land;false;desert;1
395;215;117;178;land;false;forest;1
396;234;190;232;land;false;plains;1
397;246;114;196;land;false;plains;1
398;213;192;109;land;false;desert;1
399;237;242;74;land;false;plains;1
400;190;169;211;land;false;plains;1
401;200;173;182;land;false;plains;1
402;239;241;176;land;false;plains;1
403;182;199;217;land;false;plains;1
404;138;223;148;land;false;plains;1
405;158;169;247;land;false;desert;1
406;242;172;169;land;false;plains;1
407;187;214;178;land;false;plains;1
408;240;130;217;land;false;plains;1
409;200;162;235;land;false;plains;1
410;157;253;196;land;false;plains;1
411;189;188;181;land;false;plains;1
412;83;223;205;land;false;plains;1
413;225;163;233;land;false;plains;1
414;252;185;218;land;false;plains;1
415;98;245;161;land;false;plains;1
416;134;231;167;land;false;plains;1
417;141;150;238;land;false;plains;1
418;168;171;164;land;false;desert;1
419;213;132;244;land;false;plains;1
420;239;53;217;land;false;plains;1
421;150;231;185;land;false;plains;1
422;236;252;164;land;true;plains;1
423;246;52;222;land;false;plains;1
424;201;214;201;land;false;forest;1
425;111;220;188;land;false;plains;1
426;176;157;217;land;false;plains;1
427;254;170;187;land;false;plains;1
428;115;142;250;land;false;plains;1
429;135;246;165;land;false;plains;1
430;175;153;199;land;false;forest;1
431;158;247;146;land;false;plains;1
432;138;195;186;land;false;plains;1
433;247;162;213;land;false;desert;1
434;129;148;231;land;false;plains;1
435;209;158;160;land;false;plains;1
436;182;237;167;land;true;plains;1
437;246;176;133;land;false;urban;1
438;85;199;225;land;false;hills;1
439;219;191;239;land;false;plains;1
440;103;216;253;land;false;plains;1
441;237;90;199;land;false;plains;1
442;173;234;209;land;false;plains;1
443;216;186;228;land;false;plains;1
444;192;223;198;land;false;mountain;1
445;217;210;146;land;false;desert;1
446;158;209;230;land;false;plains;1
447;208;243;186;land;false;plains;1
448;227;233;231;land;false;plains;1
449;171;205;168;land;false;desert;1
450;188;207;144;land;false;plains;1
451;145;174;215;land;false;plains;1
452;224;222;85;land;false;plains;1
453;62;216;235;land;false;plains;1
454;203;114;216;land;false;plains;1
455;244;158;186;land;false;plains;1
456;227;34;240;land;true;plains;1
457;208;61;239;land;true;plains;1
458;233;224;242;land;false;plains;1
459;246;188;113;land;false;plains;1
460;192;173;246;land;false;plains;1
461;145;252;182;land;false;plains;1
462;219;195;179;land;false;plains;1
463;191;237;152;land;false;plains;1
464;217;79;245;land;false;desert;1
465;242;246;185;land;false;plains;1
466;167;150;195;land;false;plains;1
467;97;197;241;land;false;plains;1
468;250;105;157;land;false;plains;1
469;235;238;156;land;false;plains;1
470;245;140;222;land;false;plains;1
471;217;70;221;land;false;plains;1
472;246;117;213;land;true;plains;1
473;200;192;215;land;false;plains;1
474;208;222;216;land;true;plains;1
475;241;143;168;land;false;plains;1
476;214;251;163;land;false;plains;1
477;67;249;253;land;false;plains;1
478;131;247;215;land;false;desert;1
479;248;164;174;land;false;plains;1
480;164;169;183;land;false;plains;1
481;176;209;120;land;false;plains;1
482;212;162;254;land;false;hills;1
483;248;166;236;land;false;mountain;1
484;223;55;248;land;false;forest;1
485;168;166;168;land;false;hills;1
486;196;154;248;land;false;plains;1
487;231;180;95;land;true;plains;1
488;209;200;206;land;false;desert;1
489;231;243;95;land;false;hills;1
490;174;246;231;land;false;desert;1
491;253;193;142;land;false;plains;1
492;142;244;135;land;false;desert;1
493;229;251;168;land;false;plains;1
494;194;205;219;land;false;plains;1
495;234;221;120;land;false;plains;1
496;224;158;134;land;false;plains;1
497;132;238;224;land;false;plains;1
498;202;58;243;land;true;desert;1
499;178;191;192;land;true;plains;1
500;197;200;118;land;false;desert;1
501;177;202;242;land;false;plains;1
502;218;240;245;land;false;mountain;1
503;229;93;207;land;false;plains;1
504;220;200;146;land;false;desert;1
505;244;121;170;land;false;plains;1
506;198;231;167;land;true;plains;1
507;139;144;235;land;false;plains;1
508;253;229;114;land;false;hills;1
509;200;214;123;land;false;plains;1
510;106;254;228;land;false;desert;1
511;136;238;171;land;false;plains;1
512;250;241;131;land;false;plains;1
513;211;203;99;land;false;plains;1
514;177;208;153;land;false;plains;1
515;232;77;205;land;false;plains;1
516;245;132;209;land;false;desert;1
517;104;248;168;land;false;plains;1
518;125;190;222;land;false;plains;1
519;247;225;67;land;false;hills;1
520;246;79;237;land;false;plains;1
521;165;228;237;land;false;jungle;1
522;221;187;170;land;false;plains;1
523;173;134;252;land;true;plains;1
524;96;253;222;land;false;plains;1
525;226;213;128;land;false;plains;1
526;93;240;186;land;false;plains;1
527;186;218;133;land;false;desert;1
528;209;225;149;land;false;plains;1
529;219;138;233;land;false;plains;1
530;119;168;245;land;false;plains;1
531;179;206;225;land;false;desert;1
532;177;125;219;land;false;desert;1
533;140;154;237;land;false;plains;1
534;220;236;61;land;false;plains;1
535;173;224;188;land;false;plains;1
536;155;244;176;land;false;hills;1
537;67;222;234;land;false;desert;1
538;14;251;243;land;false;plains;1
539;137;183;226;land;false;plains;1
540;224;188;134;land;false;plains;1
541;91;201;220;land;false;desert;1
542;131;184;241;land;false;plains;1
543;235;92;254;land;false;desert;1
544;236;215;89;land;false;plains;1
545;201;246;163;land;false;plains;1
546;130;234;176;land;false;plains;1
547;114;154;248;land;false;plains;1
548;178;163;196;land;false;plains;1
549;227;108;192;land;false;plains;1
550;240;202;121;land;false;plains;1
551;177;190;155;land;false;plains;1
552;148;239;141;land;false;plains;1
553;214;185;124;land;false;desert;1
554;165;177;246;land;true;plains;1
555;201;231;206;land;false;plains;1
556;180;84;243;land;false;plains;1
557;211;247;143;land;false;desert;1
558;54;221;226;land;false;forest;1
559;75;249;207;land;false;desert;1
560;245;122;212;land;false;plains;1
561;165;226;217;land;false;forest;1
562;201;215;104;land;false;desert;1
563;176;250;210;land;false;plains;1
564;169;174;253;land;false;plains;1
565;109;220;176;land;false;plains;1
566;117;239;152;land;false;mountain;1
567;192;239;169;land;false;plains;1
568;153;187;230;land;false;desert;1
569;232;122;210;land;false;plains;1
570;208;180;218;land;false;desert;1
571;198;238;245;land;false;plains;1
572;184;211;116;land;true;plains;1
573;225;243;54;land;false;desert;1
574;232;211;70;land;false;plains;1
575;156;211;232;land;false;desert;1
576;78;238;222;land;false;plains;1
577;242;147;146;land;false;plains;1
578;215;190;241;land;false;mountain;1
579;228;186;136;land;false;plains;1
580;180;168;178;land;true;plains;1
581;226;211;134;land;false;plains;1
582;248;218;211;land;false;plains;1
583;235;222;219;land;false;plains;1
584;240;244;64;land;false;plains;1
585;147;156;252;land;false;plains;1
586;223;141;211;land;false;plains;1
587;181;205;140;land;false;plains;1
588;242;237;200;land;true;plains;1
589;200;253;208;land;false;plains;1
590;149;228;228;land;false;urban;1
591;159;122;225;land;false;plains;1
592;165;228;176;land;false;plains;1
593;249;128;131;land;false;desert;1
594;220;212;79;land;false;forest;1
595;185;115;219;land;false;plains;1
596;231;203;225;land;false;desert;1
597;207;173;251;land;false;plains;1
598;218;199;150;land;false;plains;1
599;145;241;201;land;false;plains;1
600;238;113;218;land;true;plains;1
601;163;185;209;land;false;plains;1
602;204;153;232;land;false;plains;1
603;206;254;122;land;false;plains;1
604;161;209;166;land;false;desert;1
605;186;117;217;land;false;plains;1
606;220;184;199;land;false;plains;1
607;213;116;216;land;false;forest;1
608;154;198;217;land;false;desert;1
609;205;212;190;land;false;desert;1
610;219;211;149;land;false;plains;1
611;36;233;247;land;false;plains;1
612;63;208;250;land;false;plains;1
613;199;79;237;land;false;plains;1
614;116;165;235;land;false;desert;1
615;208;227;67;land;false;plains;1
616;245;245;242;land;false;plains;1
617;184;151;170;land;false;plains;1
618;129;237;144;land;false;plains;1
619;150;178;237;land;false;plains;1
620;110;199;240;land;false;desert;1
621;250;200;56;land;false;plains;1
622;234;80;189;land;true;plains;1
623;153;221;175;land;false;plains;1
624;193;198;251;land;false;plains;1
625;192;246;143;land;false;plains;1
626;142;139;238;land;false;plains;1
627;244;232;180;land;false;hills;1
628;239;221;209;land;false;mountain;1
629;117;181;252;land;false;plains;1
630;105;244;188;land;false;plains;1
631;118;138;245;land;false;plains;1
632;249;204;69;land;false;plains;1
633;227;226;180;land;false;mountain;1
634;162;138;229;land;false;plains;1
635;93;237;173;land;false;desert;1
636;240;225;59;land;false;plains;1
637;186;201;162;land;false;plains;1
638;250;118;156;land;false;plains;1
639;207;113;221;land;false;mountain;1
640;180;185;159;land;false;plains;1
641;115;201;230;land;true;plains;1
642;92;246;193;land;false;mountain;1
643;178;147;213;land;false;plains;1
644;253;44;236;land;false;plains;1
645;248;191;68;land;false;forest;1
646;228;251;180;land;false;plains;1
647;74;253;217;land;false;plains;1
648;190;168;213;land;false;plains;1
649;85;212;238;land;false;plains;1
650;252;156;123;land;false;plains;1
651;243;144;175;land;false;plains;1
652;146;253;238;land;false;plains;1
653;107;203;193;land;false;plains;1
654;180;220;135;land;false;urban;1
655;242;94;236;land;false;plains;1
656;250;248;85;land;false;plains;1
657;24;251;238;land;false;desert;1
658;132;225;167;land;false;plains;1
659;206;109;242;land;false;plains;1
660;253;116;155;land;true;plains;1
661;139;223;158;land;false;plains;1
662;109;165;227;land;false;plains;1
663;231;128;151;land;false;desert;1
664;206;83;222;land;false;plains;1
665;244;166;145;land;false;plains;1
666;111;210;210;land;false;plains;1
667;230;162;253;land;false;forest;1
668;240;161;125;land;false;plains;1
669;180;245;173;land;false;plains;1
670;249;224;139;land;false;plains;1
671;238;210;170;land;false;desert;1
672;207;245;246;land;false;desert;1
673;234;53;216;land;false;plains;1
674;203;228;230;land;false;desert;1
675;249;175;145;land;false;plains;1
676;227;234;193;land;true;forest;1
677;217;236;143;land;false;plains;1
678;104;197;208;land;false;plains;1
679;204;221;248;land;false;forest;1
680;203;229;144;land;false;plains;1
681;193;91;246;land;false;plains;1
682;253;246;62;land;false;plains;1
683;229;117;188;land;false;desert;1
684;197;154;167;land;false;desert;1
685;220;113;198;land;false;plains;1
686;197;165;235;land;false;plains;1
687;203;238;202;land;false;plains;1
688;160;217;179;land;false;desert;1
689;135;197;229;land;false;plains;1
690;251;85;229;land;false;plains;1
691;197;130;188;land;false;plains;1
692;224;148;169;land;true;plains;1
693;249;183;124;land;false;plains;1
694;134;245;133;land;false;mountain;1
695;68;222;228;land;false;forest;1
696;210;242;97;land;false;plains;1
697;225;81;253;land;false;desert;1
698;194;171;212;land;false;plains;1
699;148;234;229;land;false;plains;1
700;239;146;158;land;false;plains;1
701;233;250;91;land;false;plains;1
702;156;241;196;land;false;plains;1
703;177;230;148;land;false;desert;1
704;241;245;226;land;false;plains;1
705;215;205;166;land;false;plains;1
706;166;232;176;land;false;desert;1
707;204;229;232;land;false;plains;1
708;153;156;220;land;false;plains;1
709;190;229;120;land;false;plains;1
710;222;130;240;land;false;plains;1
711;186;155;238;land;false;mountain;1
712;198;245;228;land;false;plains;1
713;237;167;217;land;false;plains;1
714;169;221;241;land;false;plains;1
715;247;127;190;land;false;plains;1
716;237;116;177;land;false;plains;1
717;177;224;122;land;false;plains;1
718;165;206;194;land;true;plains;1
719;167;146;240;land;false;plains;1
720;148;226;207;land;false;plains;1
721;239;237;204;land;false;plains;1
722;218;67;235;land;false;hills;1
723;245;155;216;land;false;plains;1
724;227;233;172;land;false;plains;1
725;153;236;187;land;false;desert;1
726;184;167;235;land;true;plains;1
727;156;225;186;land;false;forest;1
728;205;112;211;land;false;desert;1
729;224;244;222;land;false;plains;1
730;247;55;226;land;false;plains;1
731;209;128;254;land;false;plains;1
732;203;251;184;land;false;desert;1
733;172;203;188;land;false;plains;1
734;187;205;192;land;false;desert;1
735;235;134;135;land;true;plains;1
736;218;247;58;land;false;desert;1
737;253;233;238;land;false;desert;1
738;101;235;215;land;false;desert;1
739;144;210;220;land;false;plains;1
740;74;189;251;land;false;plains;1
741;237;224;90;land;false;plains;1
742;221;146;149;land;false;plains;1
743;137;175;194;land;false;plains;1
744;224;118;188;land;false;plains;1
745;184;127;192;land;false;forest;1
746;206;67;251;land;false;plains;1
747;105;223;254;land;false;plains;1
748;167;218;165;land;false;plains;1
749;175;165;174;land;false;forest;1
750;248;119;248;land;false;plains;1
751;211;186;184;land;false;plains;1
752;184;212;174;land;false;plains;1
753;213;169;238;land;false;plains;1
754;207;187;150;land;false;desert;1
755;216;206;248;land;false;plains;1
756;250;246;209;land;true;forest;1
757;204;78;219;land;false;desert;1
758;185;174;184;land;false;plains;1
759;125;238;144;land;false;plains;1
760;212;248;160;land;false;plains;1
761;234;177;141;land;false;mountain;1
762;231;161;248;land;false;plains;1
763;239;206;245;land;false;plains;1
764;218;201;154;land;false;plains;1
765;232;81;254;land;false;plains;1
766;119;226;220;land;false;plains;1
767;180;216;204;land;false;plains;1
768;207;161;212;land;false;plains;1
769;176;219;169;land;false;plains;1
770;222;120;189;land;false;plains;1
771;146;246;195;land;false;desert;1
772;199;182;171;land;false;plains;1
773;229;172;119;land;false;desert;1
774;230;92;200;land;false;plains;1
775;183;178;245;land;false;forest;1
776;252;206;86;land;false;plains;1
777;244;191;173;land;false;plains;1
778;236;219;116;land;true;plains;1
779;229;170;182;land;false;plains;1
780;182;128;213;land;false;plains;1
781;209;227;161;land;false;plains;1
782;228;114;253;land;false;desert;1
783;243;180;133;land;false;plains;1
784;173;211;122;land;false;plains;1
785;248;146;115;land;false;urban;1
786;179;184;243;land;false;plains;1
787;109;253;249;land;false;forest;1
788;219;181;212;land;false;plains;1
789;243;221;71;land;false;plains;1
790;214;154;246;land;false;forest;1
791;220;224;171;land;false;plains;1
792;200;228;116;land;false;plains;1
793;126;174;249;land;false;plains;1
794;253;244;242;land;false;plains;1
795;110;232;204;land;false;plains;1
796;98;182;253;land;false;plains;1
797;172;223;232;land;false;plains;1
798;241;224;140;land;false;plains;1
799;171;179;166;land;false;plains;1
800;95;220;201;land;false;plains;1
801;195;119;240;land;false;plains;1
802;237;171;119;land;false;plains;1
803;229;121;204;land;false;plains;1
804;86;236;214;land;false;plains;1
805;207;239;85;land;false;plains;1
806;200;205;97;land;false;plains;1
807;219;73;223;land;false;plains;1
808;206;169;178;land;false;desert;1
809;216;141;172;land;false;plains;1
810;235;199;238;land;false;hills;1
811;179;151;200;land;true;plains;1
812;76;205;234;land;false;mountain;1
813;192;210;164;land;false;desert;1
814;251;249;154;land;false;plains;1
815;232;99;210;land;false;desert;1
816;236;227;236;land;false;plains;1
817;184;185;143;land;false;plains;1
818;192;241;253;land;false;plains;1
819;223;250;85;land;false;plains;1
820;251;92;188;land;false;mountain;1
821;80;233;230;land;false;plains;1
