1;bunker;3774.00;9.98;2001.00;0.65;0
1;bunker;3715.00;10.30;1996.00;4.77;0
1;bunker;3734.00;11.50;1977.00;0.04;0
1;bunker;3804.00;11.18;1978.00;4.17;0
1;bunker;3680.00;10.10;1982.00;5.37;0
1;bunker;3734.00;11.75;1944.00;3.21;0
1;bunker;3772.00;12.62;1940.00;6.23;0
1;bunker;3719.00;12.55;1923.00;1.16;0
1;bunker;3685.00;12.35;1917.00;5.28;0
1;bunker;3803.00;11.35;1959.00;0.55;0
1;bunker;3676.00;11.50;1942.00;3.22;0
1;bunker;3680.00;10.30;1965.00;5.88;0
1;bunker;3832.00;10.70;1914.00;3.73;0
1;bunker;3643.00;9.98;1987.00;3.83;0
1;bunker;3638.00;9.98;1988.00;1.67;0
1;bunker;3757.00;11.20;1904.00;4.33;0
1;bunker;3750.00;10.45;1998.00;0.71;0
1;bunker;3806.00;11.43;1924.00;3.73;0
1;bunker;3742.00;10.35;2000.00;0.11;0
1;bunker;3594.00;10.40;1986.00;2.78;0
1;bunker;3705.00;10.20;1995.00;5.44;0
1;bunker;3664.00;11.95;1924.00;2.17;0
1;bunker;3739.00;12.03;1919.00;4.84;0
1;bunker;3803.00;11.80;1912.00;1.23;0
1;bunker;3776.00;12.05;1943.00;2.78;0
1;bunker;3746.00;12.07;1922.00;0.62;0
1;bunker;3637.00;10.30;1969.00;1.83;0
1;bunker;3640.00;10.65;1957.00;5.95;0
1;bunker;3666.00;10.10;1981.00;2.68;0
1;coastal_bunker;3588.00;9.85;2004.00;-3.04;0
1;coastal_bunker;3829.00;9.90;2008.00;-3.25;0
1;coastal_bunker;3687.00;9.60;1994.00;-2.62;0
1;coastal_bunker;3871.00;9.88;2008.00;-3.14;0
1;coastal_bunker;3799.00;9.85;2005.00;-3.52;0
1;coastal_bunker;3665.00;9.85;1993.00;-3.52;0
1;coastal_bunker;3604.00;9.82;2000.00;-3.30;0
1;coastal_bunker;3766.00;9.88;2006.00;-3.14;0
1;coastal_bunker;3715.00;9.90;2010.00;-3.14;0
1;coastal_bunker;3742.00;9.90;2009.00;-3.14;0
1;coastal_bunker;3852.00;9.95;2013.00;-3.31;0
1;coastal_bunker;3631.00;9.85;1993.00;-2.92;0
1;coastal_bunker;3684.00;9.85;1993.00;-3.08;0
1;coastal_bunker;3647.00;9.90;1992.00;-3.00;0
1;dockyard;3672.00;9.85;1993.00;-3.52;0
1;anti_air_building;3806.00;11.30;1909.00;1.29;0
1;anti_air_building;3669.00;12.20;1910.00;3.96;0
1;anti_air_building;3851.00;11.40;1966.00;0.34;0
1;synthetic_refinery;3630.00;10.55;1960.00;3.36;0
1;fuel_silo;3742.00;12.00;1925.00;4.57;0
1;radar_station;3730.00;11.90;1950.00;2.30;0
1;rocket_site;3836.00;10.98;1982.00;0.25;0
1;nuclear_reactor;3790.00;11.75;1949.00;0.35;0
2;arms_factory;3399.00;10.15;1958.00;0.04;0
2;arms_factory;3424.00;11.60;1899.00;2.70;0
2;arms_factory;3393.00;10.00;1990.00;5.72;0
2;arms_factory;3427.00;11.53;1931.00;0.64;0
2;arms_factory;3419.00;11.50;1911.00;4.76;0
2;arms_factory;3436.00;11.07;1961.00;2.61;0
2;industrial_complex;3452.00;12.10;1949.00;2.71;0
2;industrial_complex;3445.00;10.73;1968.00;0.55;0
2;industrial_complex;3403.00;10.10;1955.00;3.21;0
2;industrial_complex;3430.00;9.95;1987.00;4.77;0
2;industrial_complex;3449.00;12.62;1932.00;1.16;0
2;industrial_complex;3446.00;12.70;1917.00;5.28;0
2;air_base;3455.00;10.10;1982.00;0.20;0
2;supply_node;3416.00;11.57;1889.00;5.93;0
2;supply_node;3408.00;10.10;1970.00;1.13;0
2;supply_node;3381.00;10.85;1940.00;4.07;0
2;supply_node;3408.00;10.25;1937.00;0.72;0
2;supply_node;3386.00;10.00;1963.00;3.30;0
2;supply_node;3405.00;9.95;1990.00;6.24;0
2;supply_node;3434.00;11.50;1950.00;1.43;0
2;supply_node;3462.00;10.18;1982.00;5.47;0
2;supply_node;3439.00;10.12;1978.00;2.12;0
2;supply_node;3455.00;12.18;1934.00;3.61;0
2;supply_node;3481.00;10.80;1977.00;1.36;0
2;supply_node;3436.00;12.00;1878.00;2.84;0
2;supply_node;3424.00;11.20;1917.00;5.77;0
2;supply_node;3440.00;12.45;1902.00;3.54;0
2;supply_node;3493.00;10.12;1989.00;5.01;0
2;supply_node;3385.00;10.00;1987.00;1.67;0
2;supply_node;3426.00;10.00;1990.00;4.25;0
2;supply_node;3427.00;10.35;1968.00;0.90;0
2;supply_node;3455.00;11.35;1962.00;3.84;0
2;supply_node;3436.00;12.43;1931.00;0.14;0
2;naval_base;3481.00;9.95;1990.00;-3.14;11701
2;naval_base;3414.00;9.80;1996.00;-3.82;11837
2;naval_base;3406.00;9.80;1996.00;-2.98;11837
2;naval_base;3396.00;9.85;1996.00;-3.80;11837
2;naval_base;3461.00;9.90;1990.00;-3.14;11837
2;naval_base;3493.00;9.95;1992.00;-2.82;11701
2;bunker;3394.00;10.03;1970.00;5.50;0
2;bunker;3451.00;11.65;1958.00;2.24;0
2;bunker;3437.00;12.15;1890.00;3.45;0
2;bunker;3405.00;11.12;1899.00;1.29;0
2;bunker;3389.00;9.90;1993.00;2.85;0
2;bunker;3396.00;11.40;1929.00;5.51;0
2;bunker;3435.00;12.15;1927.00;1.90;0
2;bunker;3494.00;10.18;1988.00;6.02;0
2;bunker;3477.00;10.95;1973.00;6.12;0
2;bunker;3427.00;10.60;1959.00;3.96;0
2;bunker;3419.00;11.18;1930.00;1.80;0
2;bunker;3455.00;10.05;1986.00;4.46;0
2;bunker;3421.00;10.50;1955.00;6.03;0
2;bunker;3381.00;10.95;1939.00;2.41;0
2;bunker;3439.00;12.30;1891.00;0.25;0
2;bunker;3449.00;12.60;1931.00;1.45;0
2;bunker;3447.00;10.18;1980.00;4.47;0
2;bunker;3435.00;9.80;1993.00;0.85;0
2;bunker;3403.00;10.05;1986.00;3.52;0
2;bunker;3444.00;12.07;1948.00;5.08;0
2;coastal_bunker;3499.00;9.95;1996.00;-2.82;0
2;coastal_bunker;3457.00;9.90;1990.00;-3.14;0
2;coastal_bunker;3433.00;9.80;1995.00;-3.82;0
2;coastal_bunker;3405.00;9.80;1996.00;-2.98;0
2;coastal_bunker;3382.00;9.85;1995.00;-2.50;0
2;coastal_bunker;3482.00;9.95;1990.00;-3.14;0
2;dockyard;3462.00;9.90;1990.00;-3.14;0
2;anti_air_building;3399.00;10.75;1940.00;1.97;0
2;anti_air_building;3441.00;12.07;1948.00;4.63;0
2;anti_air_building;3421.00;10.10;1978.00;2.47;0
2;synthetic_refinery;3457.00;11.75;1957.00;5.14;0
2;fuel_silo;3423.00;11.73;1896.00;0.41;0
2;radar_station;3436.00;12.43;1931.00;5.16;0
2;rocket_site;3433.00;9.90;1986.00;0.92;0
2;nuclear_reactor;3405.00;10.00;1946.00;2.48;0
3;arms_factory;3747.00;16.98;1858.00;5.72;0
3;arms_factory;3765.00;15.90;1857.00;0.64;0
3;arms_factory;3748.00;20.40;1825.00;4.76;0
3;arms_factory;3678.00;13.35;1825.00;2.61;0
3;arms_factory;3685.00;15.73;1858.00;2.71;0
3;arms_factory;3702.00;15.12;1831.00;0.55;0
3;industrial_complex;3742.00;17.77;1874.00;3.21;0
3;industrial_complex;3732.00;19.15;1863.00;4.77;0
3;industrial_complex;3722.00;20.43;1820.00;1.16;0
3;industrial_complex;3752.00;19.10;1831.00;5.28;0
3;industrial_complex;3678.00;13.20;1829.00;0.20;0
3;industrial_complex;3683.00;16.40;1886.00;3.22;0
3;air_base;3715.00;17.02;1834.00;5.88;0
3;supply_node;3706.00;15.50;1831.00;4.07;0
3;supply_node;3757.00;16.68;1857.00;0.72;0
3;supply_node;3694.00;14.55;1815.00;3.30;0
3;supply_node;3743.00;18.77;1839.00;6.24;0
3;supply_node;3757.00;19.30;1792.00;1.43;0
3;supply_node;3763.00;14.75;1879.00;5.47;0
3;supply_node;3755.00;14.35;1768.00;2.12;0
3;supply_node;3731.00;16.88;1883.00;3.61;0
3;supply_node;3699.00;16.15;1862.00;1.36;0
3;supply_node;3779.00;13.32;1847.00;2.84;0
3;supply_node;3725.00;14.73;1767.00;5.77;0
3;supply_node;3724.00;20.00;1843.00;3.54;0
3;supply_node;3679.00;15.78;1893.00;5.01;0
3;supply_node;3704.00;12.65;1779.00;1.67;0
3;supply_node;3720.00;16.62;1784.00;4.25;0
3;supply_node;3677.00;14.18;1848.00;0.90;0
3;supply_node;3721.00;16.48;1880.00;3.84;0
3;supply_node;3686.00;14.85;1833.00;0.14;0
3;supply_node;3721.00;18.30;1864.00;3.08;0
3;supply_node;3663.00;14.23;1864.00;4.56;0
3;supply_node;3738.00;20.68;1782.00;2.31;0
3;supply_node;3761.00;15.12;1837.00;5.25;0
3;supply_node;3721.00;20.95;1806.00;0.45;0
3;supply_node;3700.00;13.95;1795.00;4.49;0
3;supply_node;3682.00;16.70;1871.00;5.96;0
3;supply_node;3698.00;15.55;1885.00;2.61;0
3;supply_node;3777.00;14.85;1866.00;5.20;0
3;supply_node;3738.00;17.68;1857.00;1.85;0
3;supply_node;3708.00;18.50;1850.00;4.79;0
3;supply_node;3775.00;13.93;1830.00;1.09;0
3;supply_node;3729.00;21.58;1826.00;4.03;0
3;supply_node;3750.00;19.85;1821.00;5.50;0
3;supply_node;3766.00;16.70;1811.00;3.26;0
3;supply_node;3740.00;22.83;1807.00;6.20;0
3;supply_node;3748.00;13.30;1756.00;1.39;0
3;bunker;3753.00;12.60;1890.00;4.46;0
3;bunker;3717.00;19.58;1851.00;6.03;0
3;bunker;3673.00;13.65;1903.00;2.41;0
3;bunker;3711.00;18.27;1817.00;0.25;0
3;bunker;3762.00;13.98;1844.00;1.45;0
3;bunker;3735.00;14.05;1759.00;4.47;0
3;bunker;3710.00;18.48;1798.00;0.85;0
3;bunker;3679.00;15.82;1863.00;3.52;0
3;bunker;3763.00;17.10;1792.00;5.08;0
3;bunker;3749.00;17.60;1839.00;2.92;0
3;bunker;3697.00;16.20;1881.00;5.58;0
3;bunker;3782.00;13.45;1851.00;1.96;0
3;bunker;3741.00;19.45;1779.00;4.98;0
3;bunker;3732.00;22.25;1815.00;6.19;0
3;bunker;3757.00;19.43;1809.00;4.03;0
3;bunker;3665.00;15.00;1860.00;0.41;0
3;bunker;3739.00;18.52;1848.00;1.97;0
3;bunker;3702.00;12.88;1783.00;4.63;0
3;bunker;3750.00;17.25;1859.00;2.47;0
3;bunker;3751.00;16.83;1877.00;5.14;0
3;bunker;3773.00;15.75;1863.00;0.41;0
3;bunker;3753.00;19.12;1825.00;4.54;0
3;bunker;3715.00;13.07;1770.00;0.92;0
3;bunker;3692.00;15.20;1833.00;2.48;0
3;bunker;3727.00;16.20;1885.00;5.14;0
3;bunker;3703.00;17.62;1857.00;2.98;0
3;bunker;3718.00;17.93;1837.00;4.19;0
3;bunker;3690.00;13.75;1815.00;0.92;0
3;bunker;3724.00;21.00;1815.00;3.59;0
3;bunker;3775.00;13.23;1824.00;6.25;0
3;bunker;3726.00;20.48;1854.00;2.64;0
3;bunker;3723.00;16.40;1780.00;5.65;0
3;bunker;3753.00;15.88;1777.00;2.04;0
3;bunker;3682.00;15.68;1857.00;4.70;0
3;bunker;3725.00;21.10;1822.00;2.54;0
3;anti_air_building;3719.00;18.10;1789.00;4.10;0
3;anti_air_building;3683.00;13.90;1823.00;0.48;0
3;anti_air_building;3746.00;22.50;1806.00;3.15;0
3;synthetic_refinery;3728.00;19.45;1867.00;6.16;0
3;fuel_silo;3696.00;15.78;1886.00;1.09;0
3;radar_station;3721.00;20.08;1828.00;0.83;0
3;rocket_site;3740.00;14.30;1890.00;1.59;0
3;nuclear_reactor;3728.00;22.05;1793.00;3.15;0
4;arms_factory;2826.00;12.20;1711.00;4.76;0
4;arms_factory;2868.00;11.15;1726.00;2.61;0
4;arms_factory;2837.00;12.60;1760.00;2.71;0
4;arms_factory;2856.00;11.78;1722.00;0.55;0
4;arms_factory;2887.00;11.30;1679.00;3.21;0
4;arms_factory;2856.00;12.62;1677.00;4.77;0
4;industrial_complex;2922.00;11.93;1702.00;1.16;0
4;industrial_complex;2902.00;11.60;1669.00;5.28;0
4;industrial_complex;2920.00;11.75;1678.00;0.20;0
4;industrial_complex;2950.00;11.40;1685.00;3.22;0
4;industrial_complex;2877.00;12.03;1673.00;5.88;0
4;industrial_complex;2841.00;12.00;1702.00;2.26;0
4;air_base;2785.00;11.73;1725.00;0.11;0
4;supply_node;2884.00;12.70;1658.00;3.30;0
4;supply_node;2804.00;12.50;1737.00;6.24;0
4;supply_node;2823.00;12.62;1684.00;1.43;0
4;supply_node;2801.00;11.75;1689.00;5.47;0
4;supply_node;2864.00;13.32;1666.00;2.12;0
4;supply_node;2851.00;12.00;1687.00;3.61;0
4;supply_node;2886.00;10.70;1723.00;1.36;0
4;supply_node;2832.00;12.85;1740.00;2.84;0
4;supply_node;2952.00;11.50;1684.00;5.77;0
4;supply_node;2865.00;11.57;1727.00;3.54;0
4;supply_node;2905.00;11.25;1705.00;5.01;0
4;supply_node;2831.00;12.90;1763.00;1.67;0
4;supply_node;2806.00;13.65;1757.00;4.25;0
4;supply_node;2818.00;12.50;1728.00;0.90;0
4;supply_node;2921.00;11.95;1671.00;3.84;0
4;supply_node;2904.00;12.05;1655.00;0.14;0
4;supply_node;2934.00;11.43;1692.00;3.08;0
4;supply_node;2886.00;11.43;1701.00;4.56;0
4;supply_node;2797.00;11.43;1705.00;2.31;0
4;supply_node;2788.00;11.93;1743.00;5.25;0
4;supply_node;2869.00;11.40;1698.00;0.45;0
4;supply_node;2886.00;10.68;1738.00;4.49;0
4;supply_node;2836.00;13.93;1664.00;5.96;0
4;supply_node;2825.00;11.98;1701.00;2.61;0
4;supply_node;2844.00;11.88;1724.00;5.20;0
4;supply_node;2889.00;11.55;1676.00;1.85;0
4;supply_node;2780.00;11.50;1718.00;4.79;0
4;supply_node;2859.00;11.57;1712.00;1.09;0
4;supply_node;2820.00;13.20;1753.00;4.03;0
4;supply_node;2871.00;11.55;1682.00;5.50;0
4;supply_node;2846.00;11.95;1701.00;3.26;0
4;supply_node;2769.00;12.85;1737.00;6.20;0
4;supply_node;2786.00;11.80;1730.00;1.39;0
4;supply_node;2753.00;12.40;1726.00;5.43;0
4;supply_node;2899.00;10.25;1725.00;0.63;0
4;supply_node;2799.00;11.95;1720.00;3.57;0
4;supply_node;2763.00;11.93;1716.00;1.33;0
4;supply_node;2829.00;12.10;1716.00;2.80;0
4;supply_node;2812.00;11.90;1710.00;5.74;0
4;supply_node;2877.00;11.00;1712.00;2.04;0
4;supply_node;2777.00;11.40;1703.00;4.98;0
4;supply_node;2922.00;11.73;1699.00;1.63;0
4;supply_node;2896.00;11.20;1690.00;4.21;0
4;supply_node;2914.00;11.48;1690.00;0.87;0
4;supply_node;2905.00;11.48;1677.00;2.34;0
4;supply_node;2939.00;11.40;1677.00;0.10;0
4;supply_node;2836.00;12.60;1678.00;3.04;0
4;supply_node;2812.00;13.53;1675.00;4.52;0
4;supply_node;2851.00;13.10;1672.00;2.27;0
4;supply_node;2852.00;13.90;1660.00;3.75;0
4;bunker;2800.00;12.57;1742.00;4.63;0
4;bunker;2887.00;12.35;1669.00;2.47;0
4;bunker;2890.00;10.60;1725.00;5.14;0
4;bunker;2868.00;13.23;1665.00;0.41;0
4;bunker;2852.00;11.88;1689.00;4.54;0
4;bunker;2827.00;12.25;1710.00;0.92;0
4;bunker;2843.00;11.98;1700.00;2.48;0
4;bunker;2840.00;12.73;1738.00;5.14;0
4;bunker;2786.00;11.70;1725.00;2.98;0
4;bunker;2749.00;12.68;1731.00;4.19;0
4;bunker;2812.00;13.20;1677.00;0.92;0
4;bunker;2805.00;11.55;1702.00;3.59;0
4;bunker;2880.00;10.68;1738.00;6.25;0
4;bunker;2897.00;12.05;1653.00;2.64;0
4;bunker;2907.00;11.40;1681.00;5.65;0
4;bunker;2772.00;12.75;1745.00;2.04;0
4;bunker;2802.00;11.90;1688.00;4.70;0
4;bunker;2929.00;11.80;1673.00;2.54;0
4;bunker;2802.00;11.68;1713.00;4.10;0
4;bunker;2784.00;11.57;1717.00;0.48;0
4;bunker;2815.00;13.45;1748.00;3.15;0
4;bunker;2895.00;11.30;1689.00;6.16;0
4;bunker;2869.00;11.98;1676.00;1.09;0
4;bunker;2879.00;12.50;1652.00;5.21;0
4;bunker;2820.00;12.20;1720.00;1.59;0
4;bunker;2818.00;12.00;1714.00;3.15;0
4;bunker;2778.00;11.40;1708.00;0.99;0
4;bunker;2932.00;11.60;1676.00;3.66;0
4;bunker;2826.00;12.78;1681.00;0.04;0
4;bunker;2934.00;11.43;1692.00;1.60;0
4;bunker;2807.00;13.60;1762.00;5.72;0
4;bunker;2953.00;11.55;1686.00;0.65;0
4;bunker;2914.00;11.50;1695.00;4.77;0
4;bunker;2835.00;12.48;1725.00;0.04;0
4;bunker;2839.00;13.98;1662.00;4.17;0
4;bunker;2877.00;11.10;1703.00;5.37;0
4;bunker;2852.00;11.75;1710.00;3.21;0
4;bunker;2905.00;11.40;1710.00;6.23;0
4;bunker;2833.00;12.10;1697.00;1.16;0
4;bunker;2831.00;12.73;1677.00;5.28;0
4;bunker;2875.00;11.20;1694.00;0.55;0
4;bunker;2789.00;11.82;1739.00;3.22;0
4;bunker;2836.00;12.70;1763.00;5.88;0
4;bunker;2898.00;10.65;1721.00;3.73;0
4;bunker;2865.00;11.15;1720.00;3.83;0
4;bunker;2763.00;11.88;1719.00;1.67;0
4;bunker;2844.00;13.35;1668.00;4.33;0
4;bunker;2855.00;13.93;1659.00;0.71;0
4;bunker;2878.00;10.88;1718.00;3.73;0
4;bunker;2924.00;11.50;1690.00;0.11;0
4;anti_air_building;2820.00;13.70;1671.00;2.78;0
4;anti_air_building;2882.00;11.30;1698.00;5.44;0
4;anti_air_building;2797.00;11.60;1711.00;2.17;0
4;synthetic_refinery;2767.00;12.65;1742.00;4.84;0
4;fuel_silo;2760.00;12.55;1731.00;1.23;0
4;radar_station;2854.00;11.85;1708.00;5.20;0
4;rocket_site;2806.00;12.40;1733.00;0.62;0
4;nuclear_reactor;2830.00;12.20;1689.00;1.83;0
7;arms_factory;2388.00;11.48;1505.00;1.16;0
7;arms_factory;2364.00;10.55;1494.00;5.28;0
7;arms_factory;2356.00;10.50;1496.00;0.20;0
7;arms_factory;2362.00;10.10;1503.00;3.22;0
7;arms_factory;2414.00;11.85;1488.00;5.88;0
7;arms_factory;2399.00;11.65;1496.00;2.26;0
7;industrial_complex;2395.00;11.75;1504.00;0.11;0
7;industrial_complex;2378.00;10.88;1497.00;1.67;0
7;industrial_complex;2414.00;11.55;1482.00;5.79;0
7;industrial_complex;2389.00;11.50;1499.00;0.71;0
7;industrial_complex;2371.00;10.80;1490.00;4.83;0
7;industrial_complex;2409.00;11.90;1507.00;0.11;0
7;air_base;2348.00;10.20;1501.00;2.78;0
7;supply_node;2408.00;11.53;1488.00;1.36;0
7;supply_node;2405.00;11.80;1501.00;2.84;0
7;supply_node;2355.00;10.25;1499.00;5.77;0
7;supply_node;2390.00;11.50;1495.00;3.54;0
7;supply_node;2368.00;10.85;1490.00;5.01;0
7;supply_node;2410.00;11.90;1508.00;1.67;0
7;supply_node;2378.00;10.88;1499.00;4.25;0
7;bunker;2371.00;10.62;1497.00;5.95;0
7;bunker;2343.00;10.55;1498.00;2.33;0
7;bunker;2417.00;11.90;1502.00;3.89;0
7;bunker;2379.00;10.95;1496.00;1.73;0
7;bunker;2407.00;11.90;1508.00;4.40;0
7;bunker;2390.00;11.45;1494.00;0.78;0
7;bunker;2411.00;11.80;1494.00;2.34;0
7;anti_air_building;2415.00;11.65;1485.00;0.18;0
7;anti_air_building;2403.00;11.55;1493.00;2.84;0
7;anti_air_building;2366.00;10.65;1493.00;5.50;0
7;synthetic_refinery;2410.00;11.93;1511.00;2.24;0
7;fuel_silo;2350.00;10.20;1503.00;3.45;0
7;radar_station;2380.00;11.05;1496.00;1.85;0
7;rocket_site;2365.00;11.00;1486.00;2.85;0
7;nuclear_reactor;2402.00;11.90;1503.00;5.51;0
9;arms_factory;2339.00;12.95;1100.00;5.88;0
9;arms_factory;2365.00;11.78;1091.00;2.26;0
9;arms_factory;2332.00;12.65;1078.00;0.11;0
9;arms_factory;2353.00;11.70;1102.00;1.67;0
9;arms_factory;2346.00;12.80;1094.00;5.79;0
9;arms_factory;2346.00;12.80;1094.00;0.71;0
9;supply_node;2354.00;11.62;1099.00;5.01;0
9;supply_node;2342.00;13.57;1105.00;1.67;0
9;supply_node;2347.00;12.75;1085.00;4.25;0
9;supply_node;2366.00;11.15;1104.00;0.90;0
9;supply_node;2330.00;13.88;1106.00;3.84;0
9;supply_node;2279.00;10.28;1065.00;0.14;0
9;supply_node;2376.00;11.75;1106.00;3.08;0
9;supply_node;2328.00;12.50;1095.00;4.56;0
9;supply_node;2315.00;13.70;1100.00;2.31;0
9;supply_node;2357.00;11.50;1109.00;5.25;0
9;supply_node;2308.00;12.85;1092.00;0.45;0
9;supply_node;2340.00;12.65;1093.00;4.49;0
9;supply_node;2362.00;11.57;1092.00;5.96;0
9;supply_node;2319.00;12.70;1091.00;2.61;0
9;supply_node;2286.00;10.68;1084.00;5.20;0
9;supply_node;2326.00;12.73;1084.00;1.85;0
9;supply_node;2357.00;12.30;1082.00;4.79;0
9;supply_node;2303.00;12.88;1081.00;1.09;0
9;supply_node;2336.00;12.62;1082.00;4.03;0
9;supply_node;2316.00;13.45;1080.00;5.50;0
9;supply_node;2280.00;10.35;1071.00;3.26;0
9;supply_node;2327.00;12.75;1075.00;6.20;0
9;supply_node;2308.00;13.20;1072.00;5.43;0
9;bunker;2272.00;10.12;1068.00;6.03;0
9;bunker;2319.00;12.88;1085.00;2.41;0
9;bunker;2343.00;12.85;1085.00;0.25;0
9;bunker;2357.00;11.95;1090.00;1.45;0
9;bunker;2336.00;12.82;1095.00;4.47;0
9;bunker;2328.00;12.60;1087.00;0.85;0
9;bunker;2321.00;13.53;1076.00;3.52;0
9;bunker;2332.00;12.60;1084.00;5.08;0
9;bunker;2330.00;13.15;1101.00;2.92;0
9;bunker;2315.00;13.70;1100.00;5.58;0
9;bunker;2362.00;11.65;1091.00;1.96;0
